#Time,pitch(deg),roll(deg),yaw(deg),X-Acceleration(g),Y-Acceleration(g),Z-Acceleration(g),Pressure(Millibars),Temperature(deg C),Humidity(%)
  2.101775, -2.628645,152.113476,  1.711417
  2.116261, -2.629806,152.111619,  1.712757
  2.133990, -2.627550,152.109829,  1.714655
  2.152017, -2.627674,152.106756,  1.714502
  2.170126, -2.627487,152.106441,  1.714803
  2.184565, -2.627205,152.107589,  1.714075
  2.202659, -2.627915,152.106906,  1.715225
  2.221315, -2.627430,152.105567,  1.714302
  2.235396, -2.626847,152.103136,  1.714044
  2.253535, -2.624741,152.103354,  1.715099
  2.271701, -2.624777,152.103996,  1.714171
  2.286098, -2.623190,152.102330,  1.716356
  2.304218, -2.623200,152.102166,  1.714991
  2.322702, -2.622976,152.101168,  1.715542
  2.336670, -2.623050,152.100417,  1.716194
  2.350913, -2.622375,152.101838,  1.719401
  2.365425, -2.621987,152.102056,  1.720374
  2.379805, -2.621785,152.104092,  1.720008
  2.398023, -2.620335,152.105840,  1.721994
  2.416676, -2.619788,152.107370,  1.722303
  2.430675, -2.618442,152.109447,  1.723406
  2.448853, -2.616441,152.108081,  1.723973
  2.466999, -2.616084,152.110171,  1.722633
  2.484765, -2.616178,152.115457,  1.721590
  2.499126, -2.616425,152.119719,  1.721497
  2.517815, -2.615304,152.123093,  1.720205
  2.535608, -2.616178,152.125675,  1.720693
  2.549863, -2.615868,152.127069,  1.720954
  2.567953, -2.613552,152.128079,  1.718441
  2.586053, -2.613142,152.125757,  1.719462
  2.600476, -2.612513,152.124091,  1.720877
  2.618721, -2.612764,152.123667,  1.721882
  2.636468, -2.613283,152.123449,  1.724113
  2.654556, -2.613497,152.123244,  1.723865
  2.668836, -2.614047,152.124295,  1.725161
  2.686907, -2.612729,152.125238,  1.724925
  2.705091, -2.612334,152.125661,  1.725888
  2.719496, -2.611171,152.125757,  1.725144
  2.737428, -2.610145,152.124965,  1.725212
  2.755571, -2.611757,152.124077,  1.725972
  2.773735, -2.610760,152.126727,  1.726413
  2.788306, -2.611344,152.128721,  1.729279
  2.806399, -2.612361,152.128776,  1.729216
  2.824965, -2.612515,152.127642,  1.730747
  2.838953, -2.613418,152.127820,  1.730637
  2.857024, -2.611648,152.129063,  1.728541
  2.875115, -2.612203,152.129391,  1.728611
  2.889563, -2.611287,152.127629,  1.730988
  2.907634, -2.609574,152.128243,  1.732579
  2.926230, -2.608749,152.129951,  1.730500
  2.940281, -2.610073,152.131481,  1.731649
  2.954734, -2.608969,152.133762,  1.731402
  2.968967, -2.609170,152.136385,  1.730726
  2.982975, -2.608953,152.138748,  1.730515
  3.001133, -2.608318,152.142450,  1.729666
  3.019198, -2.609022,152.146985,  1.730972
  3.034012, -2.609732,152.149690,  1.730486
  3.051968, -2.610992,152.151001,  1.731424
  3.070172, -2.609958,152.152627,  1.728881
  3.088372, -2.607662,152.153173,  1.727718
  3.102769, -2.607727,152.153652,  1.728343
  3.121243, -2.609013,152.152955,  1.729174
  3.138884, -2.610260,152.154253,  1.728146
  3.153251, -2.610604,152.158528,  1.727676
  3.171425, -2.611987,152.163337,  1.730322
  3.190559, -2.613147,152.165345,  1.729479
  3.205100, -2.612836,152.165481,  1.729788
  3.223656, -2.612019,152.167080,  1.730666
  3.237665, -2.612008,152.165741,  1.728935
  3.251983, -2.613534,152.164880,  1.727590
  3.266466, -2.614170,152.164225,  1.724792
  3.280838, -2.614469,152.164826,  1.724959
  3.299062, -2.615755,152.162995,  1.723388
  3.317197, -2.614810,152.161916,  1.723061
  3.331718, -2.615563,152.161028,  1.723553
  3.349824, -2.617511,152.159362,  1.722926
  3.367961, -2.618256,152.159963,  1.722559
  3.386084, -2.619193,152.160127,  1.723474
  3.400475, -2.620405,152.160495,  1.725085
  3.418625, -2.620652,152.163159,  1.723821
  3.436479, -2.621521,152.166588,  1.725290
  3.450711, -2.622570,152.170249,  1.726580
  3.468950, -2.623652,152.174101,  1.726193
  3.486802, -2.624974,152.177776,  1.724699
  3.504914, -2.624074,152.180849,  1.724247
  3.519653, -2.623295,152.181369,  1.723924
  3.537450, -2.625332,152.176669,  1.722455
  3.555111, -2.625547,152.175331,  1.723343
  3.573237, -2.623973,152.173063,  1.722796
  3.587655, -2.623148,152.171929,  1.724226
  3.605829, -2.624177,152.172571,  1.725671
  3.624026, -2.625347,152.175863,  1.724985
  3.638198, -2.626220,152.179197,  1.724267
  3.655964, -2.625554,152.179497,  1.724546
  3.674084, -2.625363,152.179565,  1.723711
  3.692237, -2.624978,152.179238,  1.724343
  3.706644, -2.625796,152.179060,  1.726674
  3.724867, -2.626488,152.177421,  1.728439
  3.742740, -2.626578,152.176833,  1.728642
